T	mtheta	mh2	dec1	error1	prob1	dec2	error2	prob2	dec3	error3	prob3	dec4	error4	prob4	dec5	error5	prob5	dec6	error6	prob6	dec7	error7	prob7	dec8	error8	prob8	dec9	error9	prob9	dec10	error10	prob10	dec11	error11	prob11	dec12	error12	prob12
5.121755e-01	4.000000e-03	1.500000e-01	8.806907e-207	1.036305e-01	1.000000e+00	7.652572e-16	1.133731e-01	9.211572e-01	6.712333e-290	1.089901e-01	1.000000e+00	4.388029e-16	1.756902e-01	4.758424e-01	3.460384e-14	2.990669e-01	1.998430e-01	1.056630e-18	3.094514e-01	5.670570e-02	2.315421e-19	3.480875e-01	6.245052e-02	1.071882e-14	3.118865e-01	2.884020e-01	1.754737e-16	1.472763e-01	2.260770e-01	4.147675e-21	3.480702e-01	6.246243e-02	1.558019e-133	9.907370e-02	1.000000e+00	5.495323e-152	9.714968e-02	1.000000e+00
5.314359e-01	4.000000e-03	1.500000e-01	3.985241e-199	9.906762e-02	1.000000e+00	1.386403e-15	4.276249e-01	1.131272e-01	2.855010e-279	1.084359e-01	1.000000e+00	5.256832e-16	1.908881e-01	3.793772e-01	4.389393e-14	2.813309e-01	3.307805e-01	1.265472e-18	2.679908e-01	6.302280e-02	2.773265e-19	4.145792e-01	2.124497e-02	1.427703e-14	2.094866e-01	7.477147e-01	2.101950e-16	1.498618e-01	2.024318e-01	4.967822e-21	4.145864e-01	2.124390e-02	1.258575e-128	1.011267e-01	1.000000e+00	2.048835e-146	1.007808e-01	1.000000e+00
5.514206e-01	4.000000e-03	1.500000e-01	9.459466e-192	9.976432e-02	1.000000e+00	2.413435e-15	1.163271e-01	3.370349e-01	4.996540e-269	1.087576e-01	1.000000e+00	6.294548e-16	2.259432e-01	1.764461e-01	5.538595e-14	1.975995e-01	5.769905e-01	1.514601e-18	2.709686e-01	9.554625e-02	3.315147e-19	4.934617e-01	7.217547e-03	1.887813e-14	3.701741e-01	2.199001e-02	2.516996e-16	1.492793e-01	2.540571e-01	5.938470e-21	4.941202e-01	7.184652e-03	6.728010e-124	1.016229e-01	1.000000e+00	4.783638e-141	9.781682e-02	1.000000e+00
5.721568e-01	4.000000e-03	1.500000e-01	1.226970e-184	1.120978e-01	1.000000e+00	4.159329e-15	1.133325e-01	4.789762e-01	3.709676e-259	1.092763e-01	1.000000e+00	7.536861e-16	1.899530e-01	3.547590e-01	6.967271e-14	3.097549e-01	1.604544e-01	1.813393e-18	2.835044e-01	1.278469e-01	3.971573e-19	2.680875e-01	2.029571e-01	2.480350e-14	3.225319e-01	5.378016e-02	3.041189e-16	2.620013e-01	1.810618e-01	7.114381e-21	2.680908e-01	2.029546e-01	2.416690e-119	1.004517e-01	1.000000e+00	7.121814e-136	9.958566e-02	1.000000e+00
5.936727e-01	4.000000e-03	1.500000e-01	8.550795e-178	1.017224e-01	1.000000e+00	7.034330e-15	1.130318e-01	3.632964e-01	1.221360e-249	1.229167e-01	1.000000e+00	9.024882e-16	1.929705e-01	3.081169e-01	8.645563e-14	1.328889e-01	4.626655e-01	2.170436e-18	2.737811e-01	9.800165e-02	4.753659e-19	2.650903e-01	1.920823e-01	3.250546e-14	9.806239e-01	6.331110e-02	3.641404e-16	1.865335e-01	2.981088e-01	8.515349e-21	2.650796e-01	1.921088e-01	5.920855e-115	1.002047e-01	1.000000e+00	6.867469e-131	1.030427e-01	1.000000e+00
6.159978e-01	4.000000e-03	1.500000e-01	3.397876e-171	9.874514e-02	1.000000e+00	1.162536e-14	1.112265e-01	1.000000e+00	1.794069e-240	1.216640e-01	1.000000e+00	1.080765e-15	2.312018e-01	2.092036e-01	1.091118e-13	4.859959e-01	4.407051e-02	2.599195e-18	4.278753e-01	1.801709e-02	5.696075e-19	5.531560e-01	2.051007e-02	4.162186e-14	1.326905e-01	6.010957e-01	4.361624e-16	2.044303e-01	3.193339e-01	1.020352e-20	5.531595e-01	2.050800e-02	1.003051e-110	9.994035e-02	1.000000e+00	4.352515e-126	1.004569e-01	1.000000e+00
6.391624e-01	4.000000e-03	1.500000e-01	7.767567e-165	9.945996e-02	1.000000e+00	1.926589e-14	5.356152e-01	1.010392e-02	1.210895e-231	1.096806e-01	1.000000e+00	1.293921e-15	1.599329e-01	5.005408e-02	1.359635e-13	2.884598e-01	1.687450e-01	3.111507e-18	2.616044e-01	1.597197e-01	6.815921e-19	2.371765e-01	3.338324e-01	5.431150e-14	3.016765e-01	2.425501e-01	5.223025e-16	2.301885e-01	1.896312e-01	1.220953e-20	2.371721e-01	3.338476e-01	1.190633e-106	1.014218e-01	1.000000e+00	1.842713e-121	1.008586e-01	1.000000e+00
6.631981e-01	4.000000e-03	1.500000e-01	1.041081e-158	1.040930e-01	1.000000e+00	3.099256e-14	5.101202e-01	1.094898e-02	3.950466e-223	1.092145e-01	1.000000e+00	1.549985e-15	2.273251e-01	1.980886e-01	1.688843e-13	1.975790e-01	8.058804e-01	3.724889e-18	2.395312e-01	2.506775e-01	8.159198e-19	2.206130e-01	2.172085e-01	6.988917e-14	6.264050e-01	9.354277e-02	6.255770e-16	1.930254e-01	3.573563e-01	1.461577e-20	2.205956e-01	2.172335e-01	1.003024e-102	1.013823e-01	1.000000e+00	5.286778e-117	9.992142e-02	1.000000e+00
6.881377e-01	4.000000e-03	1.500000e-01	8.351693e-153	9.780895e-02	1.000000e+00	4.846494e-14	1.120815e-01	9.442641e-01	6.328122e-215	1.100608e-01	1.000000e+00	1.855979e-15	1.638404e-01	2.634258e-02	2.092893e-13	2.183120e-01	3.105257e-01	4.459202e-18	3.108464e-01	1.213439e-01	9.775614e-19	2.713748e-01	1.048345e-01	8.930269e-14	1.856878e-01	8.024806e-01	7.493918e-16	1.819090e-01	3.374396e-02	1.751130e-20	2.713947e-01	1.048106e-01	6.088279e-99	1.061479e-01	1.000000e+00	1.043201e-112	9.860284e-02	1.000000e+00
7.140151e-01	4.000000e-03	1.500000e-01	4.076665e-147	9.919261e-02	1.000000e+00	7.557858e-14	1.118893e-01	9.430086e-01	5.102732e-207	1.066840e-01	1.000000e+00	2.222585e-15	1.561360e-01	1.155190e-02	2.589409e-13	3.802042e-01	1.052663e-02	5.339993e-18	2.885745e-01	1.057224e-01	1.170261e-18	2.911129e-01	1.451893e-01	1.137424e-13	2.159898e-01	4.273365e-01	8.974020e-16	1.948506e-01	3.785842e-01	2.096318e-20	2.910573e-01	1.446427e-01	2.681318e-95	1.034105e-01	1.000000e+00	1.434424e-108	1.003132e-01	1.000000e+00
7.408657e-01	4.000000e-03	1.500000e-01	1.235281e-141	1.026616e-01	1.000000e+00	1.175270e-13	4.059905e-01	9.654641e-02	2.123393e-199	1.075025e-01	1.000000e+00	2.661454e-15	1.538639e-01	1.735893e-02	3.194170e-13	3.758311e-01	3.143491e-03	6.395746e-18	3.353694e-01	1.175088e-01	1.401733e-18	2.269458e-01	9.182278e-02	1.443020e-13	2.420344e-01	3.694999e-01	1.072749e-15	1.493990e-01	4.347288e-03	2.510958e-20	2.270063e-01	9.169412e-02	8.680592e-92	1.033242e-01	1.000000e+00	1.392163e-104	1.008069e-01	1.000000e+00
7.687260e-01	4.000000e-03	1.500000e-01	2.368834e-136	9.790004e-02	1.000000e+00	1.760013e-13	1.169357e-01	9.979209e-01	4.681621e-192	1.073440e-01	1.000000e+00	3.196034e-15	1.819785e-01	3.124063e-02	3.938810e-13	3.918641e-01	7.214836e-03	7.672387e-18	2.071430e-01	3.488254e-01	1.681302e-18	2.226784e-01	1.686755e-01	1.807525e-13	1.303458e-01	5.329510e-01	1.288755e-15	1.546183e-01	2.036820e-02	3.011756e-20	2.226813e-01	1.686708e-01	2.124119e-88	1.161497e-01	1.000000e+00	9.679277e-101	9.963125e-02	1.000000e+00
7.976339e-01	4.000000e-03	1.500000e-01	2.915969e-131	9.945153e-02	1.000000e+00	2.687483e-13	1.475517e+00	4.604513e-01	5.659297e-185	1.194103e-01	1.000000e+00	3.834349e-15	1.639783e-01	1.183783e-02	4.846371e-13	4.230455e-01	1.201029e-03	9.214624e-18	2.878773e-01	8.381749e-02	2.018836e-18	3.124383e-01	1.071926e-02	2.303559e-13	2.308879e-01	3.775455e-01	1.545746e-15	1.512544e-01	1.158971e-02	3.616388e-20	3.124553e-01	1.071534e-02	3.857134e-85	1.148368e-01	1.000000e+00	4.886691e-97	1.032197e-01	1.000000e+00
8.276289e-01	4.000000e-03	1.500000e-01	2.344522e-126	1.024855e-01	1.000000e+00	3.965690e-13	1.669876e-01	2.580938e-01	3.698399e-178	1.080272e-01	1.000000e+00	4.608401e-15	2.478109e-01	3.101336e-01	5.967157e-13	5.582975e-01	1.966170e-02	1.106632e-17	2.679710e-01	7.472919e-02	2.424555e-18	2.991865e-01	1.000000e+00	2.897977e-13	1.620488e-01	7.304492e-01	1.856915e-15	1.525279e-01	9.096933e-03	4.343163e-20	2.991711e-01	1.000000e+00	5.343394e-82	1.213328e-01	1.000000e+00	1.802902e-93	1.023430e-01	1.000000e+00
8.587519e-01	4.000000e-03	1.500000e-01	1.244647e-121	1.006437e-01	1.000000e+00	5.764002e-13	1.152171e-01	5.026935e-02	1.380621e-171	1.066340e-01	1.000000e+00	5.526884e-15	3.016013e-01	3.226356e-01	7.307843e-13	3.519554e-01	8.288652e-04	1.328096e-17	3.348661e-01	8.874188e-03	2.908209e-18	4.851920e-01	2.246880e-02	3.628541e-13	2.883717e-01	1.902599e-01	2.231093e-15	1.843484e-01	6.563580e-01	5.209545e-20	4.852014e-01	2.246653e-02	5.650771e-79	1.157011e-01	1.000000e+00	4.976145e-90	1.181421e-01	1.000000e+00
8.910453e-01	4.000000e-03	1.500000e-01	4.437539e-117	1.011088e-01	1.000000e+00	8.375750e-13	2.733931e-01	1.909402e-02	2.971227e-165	1.073795e-01	1.000000e+00	6.623426e-15	2.263981e-01	1.502017e-01	8.937885e-13	2.671276e-01	8.802407e-02	1.589554e-17	2.501079e-01	1.121368e-01	3.484516e-18	4.925695e-01	1.341211e-02	4.526611e-13	3.409456e-01	8.495095e-02	2.673525e-15	2.054598e-01	5.502806e-01	6.241896e-20	4.925705e-01	1.341110e-02	4.588798e-76	1.068042e-01	1.000000e+00	1.014617e-86	1.147657e-01	1.000000e+00
9.245531e-01	4.000000e-03	1.500000e-01	1.079286e-112	9.999135e-02	1.000000e+00	1.183332e-12	1.109870e-01	9.999916e-01	3.762413e-159	1.073339e-01	1.000000e+00	7.937645e-15	3.105277e-01	3.379448e-02	1.091242e-12	2.560117e-01	1.392557e-01	1.888301e-17	1.803962e-01	1.110330e-01	4.176917e-18	6.608108e-01	1.062327e-02	5.628046e-13	1.936129e-01	8.825374e-01	3.211190e-15	7.682187e-01	3.072609e-02	7.482209e-20	6.607948e-01	1.062303e-02	2.972039e-73	1.190776e-01	1.000000e+00	1.555248e-83	1.049796e-01	1.000000e+00
9.593209e-01	4.000000e-03	1.500000e-01	1.815721e-108	9.908351e-02	1.000000e+00	1.690052e-12	1.278271e-01	1.012154e-04	2.865314e-153	1.076939e-01	1.000000e+00	9.513014e-15	2.851842e-01	2.419524e-04	1.337122e-12	1.255915e+00	3.596263e-01	2.282633e-17	2.501804e-01	9.865902e-03	4.999562e-18	2.163032e-01	2.062005e-01	6.982838e-13	3.225292e-01	6.857501e-02	3.840078e-15	2.978549e-01	1.399193e-01	8.955833e-20	2.163155e-01	2.061906e-01	1.491458e-70	1.028714e-01	1.000000e+00	1.850064e-80	1.170337e-01	1.000000e+00
9.953962e-01	4.000000e-03	1.500000e-01	2.140844e-104	1.009970e-01	1.000000e+00	2.369963e-12	1.352380e-01	3.344640e-05	1.356970e-147	4.569745e-01	1.000000e+00	1.139672e-14	2.751593e-01	2.277525e-01	1.620826e-12	2.842242e-01	6.043224e-02	2.734465e-17	2.304914e-01	1.651361e-01	5.991745e-18	2.647794e-01	6.732961e-02	8.639367e-13	3.220098e-01	1.082573e-02	4.601603e-15	1.823605e-01	6.276635e-03	1.073315e-19	2.647797e-01	6.733111e-02	5.995949e-68	1.033061e-01	1.000000e+00	1.668490e-77	1.061640e-01	1.000000e+00
1.032828e+00	4.000000e-03	1.500000e-01	1.791719e-100	1.007368e-01	1.000000e+00	3.310717e-12	1.314521e+00	1.873493e-01	3.849882e-142	1.072426e-01	1.000000e+00	1.365679e-14	2.726464e-01	1.000000e+00	1.971657e-12	2.592005e-01	1.004452e-01	3.276529e-17	2.212909e-01	1.839442e-01	7.183443e-18	5.087870e-01	2.406363e-02	1.066467e-12	3.568514e-01	1.154966e-03	5.479254e-15	1.417670e-01	9.394944e-02	1.286787e-19	5.087872e-01	2.406390e-02	1.939686e-65	1.183255e-01	1.000000e+00	1.195169e-74	1.172436e-01	1.000000e+00
1.071668e+00	4.000000e-03	1.500000e-01	1.079408e-96	9.921921e-02	1.000000e+00	4.540200e-12	9.064324e-01	3.654231e-02	7.046412e-137	1.069978e-01	1.000000e+00	1.636791e-14	2.581831e-01	1.000000e+00	2.396261e-12	2.876295e-01	6.749840e-02	3.931589e-17	7.052241e-01	1.133408e-02	8.604287e-18	2.684947e-01	8.321821e-02	1.314618e-12	3.497524e-01	5.803938e-03	6.607767e-15	1.697890e-01	5.179001e-02	1.541306e-19	2.684969e-01	8.321529e-02	5.071913e-63	1.032828e-01	1.000000e+00	6.621431e-72	1.017257e-01	1.000000e+00
1.111968e+00	4.000000e-03	1.500000e-01	4.732499e-93	1.034584e-01	1.000000e+00	6.172259e-12	1.579724e-01	9.596932e-01	8.290605e-132	1.080277e-01	1.000000e+00	1.966874e-14	8.078022e-01	2.435766e-02	2.914139e-12	6.632732e-01	1.824963e-01	4.705101e-17	2.603391e-01	6.082638e-02	1.030950e-17	2.544957e-01	1.384320e-01	1.616382e-12	3.479580e-01	3.208598e-03	7.917247e-15	3.308549e-01	1.000000e+00	1.846765e-19	2.544971e-01	1.384322e-01	1.094851e-60	1.135117e-01	1.000000e+00	2.934600e-69	1.038271e-01	1.000000e+00
1.153783e+00	4.000000e-03	1.500000e-01	1.523096e-89	1.023381e-01	1.000000e+00	8.350554e-12	2.032079e-01	8.462863e-01	6.390496e-127	1.077808e-01	1.000000e+00	2.351393e-14	4.717987e-01	4.943122e-02	3.538138e-12	1.014505e+00	9.752377e-02	5.638932e-17	2.618198e-01	7.165898e-02	1.235340e-17	2.584501e-01	1.366875e-01	1.982902e-12	3.800472e-01	7.923337e-04	9.474981e-15	1.495055e-01	4.198799e-04	2.212893e-19	2.584238e-01	1.367203e-01	1.897614e-58	1.010894e-01	1.000000e+00	1.036671e-66	1.015595e-01	1.000000e+00
1.197171e+00	4.000000e-03	1.500000e-01	3.700318e-86	1.191863e-01	1.000000e+00	1.122215e-11	3.667360e-01	2.286977e-01	3.273619e-122	1.071519e-01	1.000000e+00	2.818716e-14	1.934697e-01	3.583327e-01	4.275521e-12	1.498334e-01	8.581585e-01	6.760196e-17	4.011569e-01	5.117347e-02	1.483547e-17	7.263277e-01	2.069498e-02	2.430989e-12	3.485731e-01	7.915946e-04	1.137913e-14	1.739472e-01	1.548389e-02	2.657512e-19	7.263274e-01	2.069394e-02	2.750795e-56	9.900348e-02	1.000000e+00	2.959687e-64	1.049895e-01	1.000000e+00
1.242191e+00	4.000000e-03	1.500000e-01	6.684422e-83	1.149888e-01	1.000000e+00	1.499874e-11	2.166965e-01	5.851529e-01	1.147768e-117	1.205925e-01	1.000000e+00	3.386867e-14	1.948746e-01	4.047623e-01	5.188495e-12	1.509103e-01	8.839552e-01	8.124586e-17	4.946637e-01	1.235042e-02	1.779821e-17	2.783073e-01	8.886613e-02	2.981187e-12	2.136263e-01	1.480295e-01	1.367169e-14	2.353144e-01	2.145240e-01	3.188234e-19	2.782926e-01	8.887637e-02	3.330280e-54	9.917582e-02	1.000000e+00	6.879255e-62	1.033207e-01	1.000000e+00
1.288904e+00	4.000000e-03	1.500000e-01	9.128106e-80	1.054548e-01	1.000000e+00	1.993447e-11	1.891286e-01	3.658920e-01	2.717133e-113	1.190372e-01	1.000000e+00	4.073044e-14	1.998017e-01	3.054416e-01	6.301142e-12	1.557254e-01	7.891962e-01	9.766886e-17	2.536884e-01	1.413017e-01	2.140403e-17	2.958060e-01	4.860559e-02	3.655361e-12	3.085921e-01	5.752761e-02	1.644499e-14	2.450663e-01	1.628289e-01	3.834152e-19	2.957973e-01	4.861033e-02	3.446038e-52	4.655435e-01	1.000000e+00	1.328005e-59	1.126295e-01	1.000000e+00
1.337373e+00	4.000000e-03	1.500000e-01	9.716349e-77	1.171396e-01	1.000000e+00	2.633709e-11	4.027755e-01	2.809824e-02	4.410707e-109	1.107018e-01	1.000000e+00	4.900037e-14	2.171805e-01	2.104358e-01	7.647201e-12	1.573034e-01	6.862446e-01	1.175067e-16	2.499257e-01	1.737318e-01	2.575077e-17	3.905482e-01	3.580392e-02	4.475500e-12	2.807282e-01	5.436032e-02	1.978283e-14	1.992971e-01	3.338663e-01	4.612795e-19	3.904961e-01	3.581387e-02	2.895006e-50	1.035908e-01	1.000000e+00	2.066558e-57	9.903284e-02	1.000000e+00
1.387665e+00	4.000000e-03	1.500000e-01	7.853257e-74	1.063156e-01	1.000000e+00	3.460897e-11	9.799570e-01	6.933668e-02	5.079182e-105	1.087668e-01	1.000000e+00	5.878412e-14	2.021808e-01	2.847411e-01	9.249079e-12	1.858701e-01	5.996010e-01	1.409922e-16	2.798159e-01	9.291040e-02	3.088790e-17	2.478413e-01	1.334898e-01	5.458209e-12	2.539940e-01	6.862922e-02	2.373465e-14	2.130145e-01	3.108897e-01	5.533021e-19	2.478353e-01	1.335015e-01	2.141802e-48	4.271797e-01	1.000000e+00	2.696048e-55	1.000720e-01	1.000000e+00
1.439848e+00	4.000000e-03	1.500000e-01	5.061462e-71	1.171740e-01	1.000000e+00	4.489975e-11	5.587596e-01	1.912794e-02	4.181273e-101	1.101242e-01	1.000000e+00	7.053628e-14	2.397674e-01	1.603545e-01	1.119020e-11	2.590729e-01	2.142747e-01	1.691675e-16	2.687289e-01	9.593353e-02	3.706474e-17	2.588923e-01	7.335685e-02	6.649644e-12	2.426335e-01	1.238866e-01	2.847991e-14	1.981093e-01	3.090475e-01	6.639491e-19	2.588926e-01	7.335797e-02	1.302268e-46	9.879424e-02	1.000000e+00	2.936296e-53	9.861303e-02	1.000000e+00
1.493993e+00	4.000000e-03	1.500000e-01	2.533050e-68	1.018334e-01	1.000000e+00	5.757469e-11	1.321142e-01	5.010668e-01	2.472075e-97	1.121602e-01	1.000000e+00	8.465949e-14	3.701438e-01	1.834570e-02	1.346407e-11	1.276492e-01	1.298017e-01	2.029794e-16	2.616390e-01	8.705748e-02	4.447965e-17	4.216880e-01	1.345884e-02	8.094268e-12	2.582898e-01	1.273153e-01	3.417531e-14	2.301590e-01	1.802805e-01	7.967740e-19	4.216813e-01	1.345950e-02	6.917860e-45	1.007595e-01	1.000000e+00	2.743267e-51	2.780102e-01	1.000000e+00
1.550175e+00	4.000000e-03	1.500000e-01	1.017130e-65	1.109226e-01	1.000000e+00	7.501879e-11	6.260327e-01	9.117580e-02	1.065266e-93	1.131079e-01	1.000000e+00	1.016663e-13	6.515898e-01	7.394887e-03	1.632443e-11	1.528118e-01	8.684276e-01	2.437474e-16	5.195736e-01	1.627578e-02	5.337566e-17	2.609180e-01	8.440279e-02	9.841141e-12	2.932560e-01	6.172995e-02	4.101775e-14	2.176350e-01	1.876009e-01	9.561304e-19	2.609184e-01	8.440209e-02	3.183624e-43	1.058965e-01	1.000000e+00	2.130316e-49	3.778331e-01	1.000000e+00
1.608469e+00	4.000000e-03	1.500000e-01	3.271119e-63	1.013804e-01	1.000000e+00	9.514744e-11	1.311744e-01	6.348162e-01	3.389721e-90	1.152943e-01	1.000000e+00	1.219292e-13	4.607595e-01	1.094146e-02	1.971554e-11	1.598760e-01	8.001894e-01	2.923622e-16	2.527924e-01	1.779865e-01	6.405658e-17	2.527078e-01	6.571046e-02	1.195163e-11	1.908052e-01	2.559470e-01	4.922625e-14	2.369338e-01	1.861994e-01	1.147460e-18	2.527089e-01	6.570899e-02	1.271641e-41	1.081673e-01	1.000000e+00	1.408900e-47	3.595801e-01	1.000000e+00
1.668956e+00	4.000000e-03	1.500000e-01	8.522534e-61	1.049542e-01	1.000000e+00	1.227308e-10	2.499617e-01	3.126314e-01	8.006196e-87	1.088955e-01	1.000000e+00	1.463389e-13	2.298839e-01	3.489278e-01	2.381278e-11	3.841762e-01	2.515225e-02	3.507976e-16	3.238793e-01	8.653945e-02	7.688698e-17	2.603398e-01	1.034699e-01	1.455318e-11	9.683272e-01	1.980600e-01	5.908469e-14	4.197462e-01	1.093364e-02	1.377294e-18	2.603431e-01	1.034672e-01	4.429889e-40	1.055712e-01	1.000000e+00	7.822145e-46	9.964022e-02	1.000000e+00
1.731717e+00	4.000000e-03	1.500000e-01	1.810135e-58	1.037582e-01	1.000000e+00	1.560691e-10	1.946515e-01	7.355609e-01	1.433313e-83	1.078875e-01	1.000000e+00	1.756487e-13	2.150738e-01	3.564762e-01	2.872504e-11	3.199615e-01	8.909358e-02	4.211660e-16	2.590788e-01	6.099399e-02	9.228358e-17	2.618430e-01	4.885956e-02	1.759158e-11	1.617250e-01	7.832124e-01	7.107836e-14	7.730743e-01	2.514001e-02	1.653097e-18	2.618431e-01	4.885880e-02	1.353421e-38	1.026510e-01	1.000000e+00	3.822442e-44	1.011241e-01	1.000000e+00
1.796838e+00	4.000000e-03	1.500000e-01	3.200298e-56	1.141790e-01	1.000000e+00	1.957441e-10	1.320868e-01	5.612654e-01	1.950517e-80	1.079789e-01	1.000000e+00	2.108399e-13	2.535577e-01	2.302892e-01	3.463416e-11	1.811411e-01	2.047602e-01	5.056354e-16	2.998895e-01	7.897408e-02	1.107411e-16	2.174528e-01	1.939656e-01	2.132426e-11	1.523366e-01	8.740516e-01	8.512868e-14	4.018511e-01	3.168019e-02	1.983731e-18	2.174516e-01	1.939703e-01	3.646342e-37	1.032573e-01	1.000000e+00	1.619531e-42	1.029695e-01	1.000000e+00
1.864409e+00	4.000000e-03	1.500000e-01	4.573215e-54	9.974187e-02	1.000000e+00	2.495513e-10	1.734030e-01	6.959026e-01	2.065266e-77	1.278401e-01	1.000000e+00	2.531003e-13	2.635370e-01	2.195359e-01	4.177950e-11	2.732941e-01	1.000000e+00	6.070206e-16	5.610748e-01	9.360780e-03	1.329730e-16	2.271468e-01	3.353732e-02	2.582496e-11	1.547249e-01	7.482618e-01	1.022125e-13	2.223370e-01	2.908274e-01	2.381975e-18	2.271650e-01	3.352793e-02	8.708066e-36	1.041120e-01	1.000000e+00	5.971333e-41	1.046813e-01	1.000000e+00
1.934520e+00	4.000000e-03	1.500000e-01	5.507196e-52	9.783024e-02	1.000000e+00	3.139198e-10	2.289303e-01	3.459068e-01	1.656038e-74	1.074929e-01	1.000000e+00	3.038471e-13	2.186402e-01	1.966810e-01	5.036247e-11	3.453976e-01	1.000000e+00	7.285488e-16	2.562670e-01	8.488492e-02	1.581649e-16	1.769141e-01	9.746253e-02	3.126565e-11	1.596864e-01	7.995014e-01	1.226874e-13	2.414017e-01	2.643194e-01	2.833244e-18	1.769427e-01	9.742335e-02	1.861972e-34	9.943110e-02	1.000000e+00	1.929093e-39	1.076021e-01	1.000000e+00
2.007267e+00	4.000000e-03	1.500000e-01	5.560158e-50	9.886786e-02	1.000000e+00	3.935772e-10	1.755472e-01	6.817439e-01	1.052924e-71	1.124703e-01	1.000000e+00	3.647726e-13	2.524880e-01	1.771796e-01	6.069388e-11	1.577350e-01	2.472036e-01	8.746037e-16	2.648761e-01	8.365367e-02	1.924085e-16	9.762545e-01	2.955889e-02	3.784273e-11	2.618999e-01	1.891100e-01	1.472807e-13	2.379032e-01	2.869524e-01	3.446959e-18	1.066297e+00	4.024951e-02	3.573153e-33	4.752430e-01	1.000000e+00	5.583500e-38	4.021969e-01	1.000000e+00
2.082751e+00	4.000000e-03	1.500000e-01	4.731097e-48	9.739835e-02	1.000000e+00	4.919853e-10	2.234517e-01	8.186048e-01	5.304306e-69	1.119770e-01	1.000000e+00	4.384393e-13	7.014161e-01	1.450103e-02	7.313875e-11	3.190252e-01	1.000000e+00	1.050171e-15	4.253687e-01	1.128377e-02	2.304169e-16	1.014861e+00	2.228366e-02	4.575754e-11	2.618464e-01	1.387646e-01	1.768221e-13	2.722588e-01	1.964342e-01	4.127510e-18	1.014857e+00	2.228372e-02	5.950431e-32	1.054741e-01	1.000000e+00	1.372885e-36	1.039892e-01	1.000000e+00
2.161073e+00	4.000000e-03	1.500000e-01	3.487961e-46	3.855270e-01	1.000000e+00	6.133307e-10	2.265065e-01	7.703414e-01	2.127326e-66	1.122075e-01	1.000000e+00	5.257070e-13	3.790669e-01	3.921653e-02	8.808953e-11	2.294301e-01	6.771648e-03	1.260473e-15	3.678174e-01	9.747934e-03	2.765816e-16	1.036586e+00	5.490153e-02	5.543093e-11	8.167678e-01	1.859275e-01	2.123629e-13	4.855819e-01	3.334790e-02	4.954466e-18	1.036564e+00	5.490420e-02	9.289274e-31	1.804803e-01	1.000000e+00	3.062274e-35	9.893390e-02	1.000000e+00
2.242340e+00	4.000000e-03	1.500000e-01	2.152625e-44	1.847330e-01	1.000000e+00	7.627248e-10	2.767563e-01	1.347364e-01	6.873742e-64	1.092118e-01	1.000000e+00	6.314444e-13	4.084997e-01	5.665360e-03	1.060707e-10	1.485621e-01	3.739153e-01	1.513873e-15	2.724677e-01	1.771373e-02	3.316621e-16	3.180506e-01	5.620050e-01	6.676499e-11	1.489094e-01	8.804174e-01	2.549047e-13	2.190160e-01	3.246344e-01	5.941148e-18	3.146123e-01	5.692651e-01	1.260331e-29	1.039031e-01	1.000000e+00	6.076235e-34	9.948349e-02	1.000000e+00
2.326663e+00	4.000000e-03	1.500000e-01	1.119160e-42	1.001567e-01	1.000000e+00	9.467465e-10	5.025585e-01	9.535084e-03	1.797106e-61	1.101424e-01	1.000000e+00	7.584176e-13	2.744867e-01	2.517809e-02	1.278297e-10	2.139911e-01	7.942136e-02	1.800192e-15	1.668801e-01	3.754949e-01	3.995678e-16	1.118871e+00	2.306039e-02	8.070208e-11	3.991707e-01	2.777470e-02	3.060698e-13	3.105128e-01	1.677911e-01	7.157557e-18	1.118890e+00	2.305995e-02	1.613901e-28	4.525081e-01	1.000000e+00	1.080233e-32	1.013284e-01	1.000000e+00
2.414157e+00	4.000000e-03	1.500000e-01	5.125919e-41	1.025020e-01	1.000000e+00	1.170147e-09	3.168918e-01	1.104649e-03	3.916378e-59	3.208357e-01	1.000000e+00	9.101972e-13	2.784217e-01	3.096749e-03	1.538202e-10	3.011630e-01	8.952317e-03	2.182611e-15	3.666261e-01	7.001433e-04	4.781293e-16	3.051529e-01	8.118025e-03	9.737628e-11	2.579337e-01	1.220488e-01	3.678597e-13	6.895044e-01	8.258848e-03	8.564837e-18	3.051970e-01	8.112384e-03	1.807134e-27	1.080989e-01	1.000000e+00	1.760990e-31	2.968427e-01	1.000000e+00
2.504942e+00	4.000000e-03	1.500000e-01	2.039771e-39	1.062389e-01	1.000000e+00	1.444129e-09	3.097520e-01	5.624521e-03	6.738477e-57	1.101468e-01	1.000000e+00	1.092717e-12	2.953409e-01	3.825939e-03	1.851105e-10	4.268329e-01	4.286490e-03	2.620688e-15	9.966619e-01	5.192214e-02	5.737436e-16	2.177960e-01	1.931036e-01	1.173821e-10	1.781755e-01	2.552091e-01	4.410299e-13	3.111092e-01	1.612857e-02	1.027760e-17	2.177980e-01	1.930971e-01	1.885248e-26	1.151758e-01	1.000000e+00	2.489615e-30	1.072117e-01	1.000000e+00
