	T          	mtheta     	mh2        	dec1       	error1     	prob1      	dec2       	error2     	prob2      	dec3       	error3     	prob3      	dec4       	error4     	prob4      	dec5       	error5     	prob5      	dec6       	error6     	prob6      	dec7       	error7     	prob7      	dec8       	error8     	prob8      	dec9       	error9     	prob9      	dec10      	error10    	prob10     	dec11      	error11    	prob11     	dec12      	error12    	prob12     	dectotal   
8.547985e+02	4.000000e-03	1.500000e-01	3.174407e+08	9.512862e+01	9.999895e-01	-5.696971e+06	-3.083432e-01	2.388717e-04	-3.942687e+03	-3.953503e+00	8.009169e-09	-1.941298e+09	-3.322754e-01	4.709562e-05	-6.153498e+07	-3.085880e-01	3.180298e-04	-5.362277e+06	-4.008525e-01	1.000000e+00	-1.174086e+06	-3.913289e-01	1.000000e+00	-1.045732e+07	-3.538524e-01	1.886347e-04	-7.392068e+08	-3.317983e-01	1.499100e-04	-2.100664e+04	-6.297297e-01	1.000000e+00	2.833083e+07	7.158120e-01	1.950415e-01	8.524755e+06	4.741741e+01	9.098136e-01	-2.410459e+09
8.869432e+02	4.000000e-03	1.500000e-01	1.565386e+10	9.958310e+01	1.000000e+00	-5.099885e+06	-3.083104e-01	2.425576e-04	-3.471602e+03	-4.230046e+00	1.009308e-08	-1.737739e+09	-3.323188e-01	4.690481e-05	-5.502550e+07	-3.015139e-01	4.736621e-04	-4.801185e+06	-4.031279e-01	1.000000e+00	-1.051484e+06	-4.041437e-01	1.000000e+00	-9.361194e+06	-3.537183e-01	1.995678e-04	-6.617078e+08	-3.326196e-01	1.644829e-04	-1.871110e+04	-5.051390e-01	1.000000e+00	2.933099e+07	7.029683e-01	1.749175e-01	2.235611e+07	7.730627e+01	6.681486e-01	1.323074e+10
9.202967e+02	4.000000e-03	1.500000e-01	4.728047e+06	4.693559e+01	9.999913e-01	-4.565370e+06	-3.083113e-01	2.490495e-04	-3.033047e+03	-4.618444e+00	4.084604e-08	-1.555342e+09	-3.297225e-01	4.623567e-05	-4.925906e+07	-3.015904e-01	4.816107e-04	-4.298255e+06	-4.040086e-01	1.000000e+00	-9.403263e+05	-4.533354e-01	1.000000e+00	-8.379797e+06	-3.547592e-01	2.200592e-04	-5.930445e+08	-3.515153e-01	2.457472e-04	-1.667858e+04	-8.907730e-01	1.000000e+00	3.055292e+07	6.869005e-01	1.683929e-01	1.843943e+07	7.113671e+01	8.525277e-01	-2.162129e+09
9.549045e+02	4.000000e-03	1.500000e-01	3.184774e+06	5.799645e+01	9.999905e-01	-4.086877e+06	-3.083794e-01	2.486760e-04	-2.634392e+03	-5.078962e+00	2.550218e-05	-1.392453e+09	-3.318241e-01	4.688411e-05	-4.409303e+07	-3.014944e-01	4.714240e-04	-3.848269e+06	-4.057127e-01	1.000000e+00	-8.417683e+05	-4.558951e-01	1.000000e+00	-7.501325e+06	-3.551163e-01	2.226170e-04	-5.302641e+08	-3.324888e-01	1.571996e-04	-1.507127e+04	-6.408134e-01	1.000000e+00	3.198024e+07	6.635872e-01	1.703605e-01	3.164969e+07	8.314525e+01	6.270858e-01	-1.916291e+09
9.908137e+02	4.000000e-03	1.500000e-01	2.735318e+06	3.579589e+01	9.994587e-01	-3.658535e+06	-3.084110e-01	2.522113e-04	-2.259616e+03	-5.661533e+00	2.226611e-04	-1.245721e+09	-3.292142e-01	4.020373e-05	-3.946856e+07	-3.021060e-01	4.701823e-04	-3.445274e+06	-4.081563e-01	1.000000e+00	-7.532407e+05	-4.447652e-01	1.000000e+00	-6.715052e+06	-3.545051e-01	1.850116e-04	-4.746267e+08	-3.315400e-01	1.752025e-04	-1.349535e+04	-5.698783e-01	1.000000e+00	3.367720e+07	6.461315e-01	2.357349e-01	1.037772e+07	2.589063e+01	9.080858e-01	-1.727614e+09
1.028073e+03	4.000000e-03	1.500000e-01	1.120631e+06	4.170034e+01	9.999845e-01	-3.275136e+06	-3.086317e-01	2.705183e-04	-1.913067e+03	-6.606473e+00	8.130497e-04	-1.115128e+09	-3.253448e-01	4.580187e-05	-3.534053e+07	-3.042800e-01	5.364475e-04	-3.083968e+06	-4.081059e-01	1.000000e+00	-6.746135e+05	-4.433009e-01	1.000000e+00	-6.011064e+06	-3.563642e-01	2.031652e-04	-4.253482e+08	-3.427307e-01	3.294398e-04	-1.206018e+04	-7.383269e-01	1.000000e+00	3.564733e+07	6.287896e-01	1.313354e-01	2.166810e+09	9.973258e+01	8.409041e-01	6.147029e+08
1.066734e+03	4.000000e-03	1.500000e-01	4.271465e+06	5.572141e+01	9.999998e-01	-2.931851e+06	-3.086145e-01	2.694461e-04	-1.606179e+03	-7.291013e+00	1.585866e-05	-9.982179e+08	-3.253862e-01	4.444473e-05	-3.163086e+07	-3.008812e-01	6.288570e-04	-2.760710e+06	-4.096281e-01	1.000000e+00	-6.035843e+05	-4.475386e-01	1.000000e+00	-5.380962e+06	-3.548980e-01	1.527197e-04	-3.803630e+08	-3.351113e-01	2.099646e-04	-1.080448e+04	-5.638926e-01	1.000000e+00	3.785120e+07	6.086851e-01	9.353746e-02	3.708286e+07	5.634175e+01	8.506497e-01	-1.342696e+09
1.106848e+03	4.000000e-03	1.500000e-01	8.999512e+07	6.568344e+01	1.000000e+00	-2.624522e+06	-3.084547e-01	2.686393e-04	-1.321389e+03	-8.462924e+00	1.653798e-02	-8.936024e+08	-3.279364e-01	4.938491e-05	-2.831480e+07	-3.005119e-01	6.152102e-04	-2.470577e+06	-4.124959e-01	1.000000e+00	-5.402388e+05	-4.516319e-01	1.000000e+00	-4.818251e+06	-3.101672e-01	3.663214e-04	-3.403193e+08	-3.334371e-01	1.841844e-04	-9.663571e+03	-7.340392e-01	1.000000e+00	4.040426e+07	5.955148e-01	6.493653e-02	8.394302e+06	1.295843e+01	7.158306e-01	-1.133907e+09
1.148472e+03	4.000000e-03	1.500000e-01	8.036607e+05	3.495390e+01	9.999998e-01	-2.349418e+06	-3.084104e-01	2.616047e-04	-1.064411e+03	-1.030641e+01	8.877116e-03	-8.002379e+08	-3.301428e-01	4.268172e-05	-2.534628e+07	-3.008689e-01	5.938018e-04	-2.210916e+06	-4.017489e-01	1.000000e+00	-4.837154e+05	-4.510477e-01	1.000000e+00	-4.313179e+06	-3.096819e-01	3.157828e-04	-3.047902e+08	-3.355467e-01	1.922900e-04	-8.666587e+03	-5.473827e-01	1.000000e+00	4.340851e+07	7.724060e-01	4.998289e-02	4.636503e+08	9.776415e+01	9.666179e-01	-6.318789e+08
1.191660e+03	4.000000e-03	1.500000e-01	1.614055e+06	3.746468e+01	9.999540e-01	-2.103149e+06	-3.084213e-01	2.554382e-04	-8.265775e+02	-1.240698e+01	5.106191e-05	-7.160263e+08	-3.270271e-01	4.447537e-05	-2.268901e+07	-3.017963e-01	5.772320e-04	-1.980097e+06	-4.070107e-01	1.000000e+00	-4.331898e+05	-4.453166e-01	1.000000e+00	-3.860915e+06	-3.091914e-01	3.088509e-04	-2.731414e+08	-3.482323e-01	3.275505e-04	-7.756180e+03	-6.719927e-01	1.000000e+00	4.651813e+07	5.647771e-01	1.763513e-02	1.255095e+07	2.784924e+01	6.297165e-01	-9.595595e+08
1.236472e+03	4.000000e-03	1.500000e-01	1.460653e+06	5.845091e+01	1.000000e+00	-1.882707e+06	-3.085560e-01	2.609903e-04	-6.122033e+02	-1.638691e+01	4.501281e-03	-6.409608e+08	-3.270723e-01	4.381138e-05	-2.031042e+07	-3.022684e-01	5.725076e-04	-1.772572e+06	-4.073258e-01	1.000000e+00	-3.877197e+05	-4.448247e-01	1.000000e+00	-3.453297e+06	-3.042989e-01	5.609252e-04	-2.445022e+08	-3.463399e-01	3.288718e-04	-6.945557e+03	-6.127795e-01	1.000000e+00	5.013218e+07	5.462972e-01	1.304445e-02	2.307014e+07	5.895220e+01	6.590425e-01	-8.386143e+08
1.282970e+03	4.000000e-03	1.500000e-01	1.107736e+07	8.843038e+01	9.955728e-01	-1.685377e+06	-3.089630e-01	2.622032e-04	-4.223065e+02	-2.256287e+01	1.153236e-03	-5.737645e+08	-3.266527e-01	4.355640e-05	-1.818980e+07	-3.061650e-01	7.078953e-04	-1.586735e+06	-4.073652e-01	1.000000e+00	-3.470491e+05	-4.502296e-01	1.000000e+00	-3.090690e+06	-3.004120e-01	6.120662e-04	-2.186474e+08	-3.284918e-01	2.436429e-04	-6.206088e+03	-6.507103e-01	1.000000e+00	5.424655e+07	5.344625e-01	8.178855e-03	1.107175e+07	5.488700e+00	9.665670e-01	-7.409226e+08
1.331216e+03	4.000000e-03	1.500000e-01	1.275436e+07	7.081345e+01	9.999997e-01	-1.508697e+06	-3.089361e-01	2.757825e-04	-2.399786e+02	-3.731198e+01	3.599985e-12	-5.136132e+08	-3.259003e-01	4.438833e-05	-1.627507e+07	-3.044773e-01	5.099327e-04	-1.420117e+06	-4.113535e-01	1.000000e+00	-3.105484e+05	-4.534449e-01	1.000000e+00	-2.766678e+06	-3.008393e-01	5.974274e-04	-1.956319e+08	-3.318887e-01	1.630207e-04	-5.576146e+03	-1.240807e+00	1.000000e+00	5.880691e+07	5.170382e-01	2.361490e-02	1.236567e+07	7.621699e+00	6.945162e-01	-6.476050e+08
1.381276e+03	4.000000e-03	1.500000e-01	9.678395e+06	5.896088e+01	9.999392e-01	-1.350458e+06	-3.080633e-01	2.868408e-04	-8.454053e+01	-1.029968e+02	9.265909e-04	-4.597640e+08	-3.270552e-01	4.190226e-05	-1.456889e+07	-3.053295e-01	5.064077e-04	-1.269729e+06	-3.978189e-01	1.000000e+00	-2.781113e+05	-4.157463e-01	1.000000e+00	-2.476638e+06	-3.009209e-01	5.894928e-04	-1.751861e+08	-3.340608e-01	1.624310e-04	-4.941005e+03	-6.855996e-01	1.000000e+00	6.393887e+07	5.104632e-01	2.819452e-02	1.382992e+07	6.715756e+00	7.966481e-01	-5.674518e+08
1.433219e+03	4.000000e-03	1.500000e-01	4.955219e+05	3.850182e+01	9.999656e-01	-1.208810e+06	-3.072461e-01	3.226374e-04	5.950039e+01	0.000000e+00	1.455465e-04	-4.115685e+08	-3.283779e-01	4.161063e-05	-1.304157e+07	-3.052181e-01	4.982446e-04	-1.137888e+06	-4.124619e-01	1.000000e+00	-2.489781e+05	-4.104323e-01	1.000000e+00	-2.217002e+06	-3.011376e-01	5.772736e-04	-1.568253e+08	-3.340977e-01	1.667646e-04	-4.436158e+03	-7.675902e-01	1.000000e+00	6.959314e+07	4.991642e-01	3.395270e-02	9.792011e+08	9.847989e+01	7.419608e-01	4.630374e+08
1.487115e+03	4.000000e-03	1.500000e-01	3.738398e+06	4.229823e+01	9.999730e-01	-1.082103e+06	-3.073666e-01	3.278954e-04	1.850131e+02	4.311683e+01	1.962709e-02	-3.684169e+08	-3.271393e-01	4.118523e-05	-1.167823e+07	-3.037779e-01	6.232873e-04	-1.018705e+06	-4.107338e-01	1.000000e+00	-2.228620e+05	-4.060307e-01	1.000000e+00	-1.984590e+06	-3.007626e-01	5.589803e-04	-1.403807e+08	-3.342024e-01	1.574241e-04	-3.989357e+03	-5.112254e-01	1.000000e+00	7.595684e+07	4.854541e-01	3.641091e-02	5.612372e+07	4.818515e+01	7.974317e-01	-3.889689e+08
1.543038e+03	4.000000e-03	1.500000e-01	1.135963e+06	6.805277e+01	9.951378e-01	-9.686898e+05	-3.078006e-01	3.752100e-04	3.013045e+02	2.486869e+01	1.077434e-03	-3.298003e+08	-3.254448e-01	4.532162e-05	-1.045300e+07	-3.022557e-01	6.086816e-04	-9.116309e+05	-4.072711e-01	1.000000e+00	-1.995541e+05	-4.320506e-01	1.000000e+00	-1.777365e+06	-3.062387e-01	7.236528e-04	-1.256874e+08	-3.339514e-01	1.969133e-04	-3.579259e+03	-6.055893e-01	1.000000e+00	8.296958e+07	4.661958e-01	4.231567e-02	2.615781e+08	9.207829e+01	2.110763e-01	-1.241176e+08
1.601064e+03	4.000000e-03	1.500000e-01	1.030207e+06	4.469590e+01	9.996118e-01	-8.671772e+05	-3.084005e-01	4.138225e-04	4.068718e+02	1.790359e+01	1.150950e-02	-2.952254e+08	-3.254674e-01	4.527711e-05	-9.357708e+06	-3.031618e-01	6.190528e-04	-8.163172e+05	-4.132248e-01	1.000000e+00	-1.785969e+05	-4.182909e-01	1.000000e+00	-1.591067e+06	-3.063839e-01	7.310338e-04	-1.124631e+08	-3.332254e-01	1.327022e-04	-3.197365e+03	-7.310949e-01	1.000000e+00	9.080224e+07	4.527437e-01	7.421280e-02	2.323781e+07	7.785948e+00	7.453010e-01	-3.054319e+08
1.661273e+03	4.000000e-03	1.500000e-01	5.047853e+09	9.516549e+01	9.999263e-01	-7.762985e+05	-3.088296e-01	4.439000e-04	4.954659e+02	1.387091e+01	2.972654e-07	-2.642735e+08	-3.253286e-01	4.435655e-05	-8.376128e+06	-3.021400e-01	6.031992e-04	-7.307909e+05	-4.115110e-01	1.000000e+00	-1.597898e+05	-4.403584e-01	1.000000e+00	-1.424227e+06	-3.057610e-01	7.381575e-04	-1.006962e+08	-3.341148e-01	1.438926e-04	-2.865745e+03	-4.284845e-01	1.000000e+00	9.957818e+07	4.458236e-01	5.230129e-02	3.330485e+07	2.897694e+01	8.764423e-01	4.804296e+09
1.723745e+03	4.000000e-03	1.500000e-01	6.484673e+06	5.546158e+01	9.999767e-01	-6.949362e+05	-3.092815e-01	4.664012e-04	5.856824e+02	1.130458e+01	7.338062e-04	-2.365721e+08	-3.263516e-01	4.728755e-05	-7.498485e+06	-3.030757e-01	6.117140e-04	-6.541341e+05	-4.095865e-01	1.000000e+00	-1.430491e+05	-4.241850e-01	1.000000e+00	-1.274484e+06	-2.995606e-01	6.029169e-04	-9.011970e+07	-3.252604e-01	1.501888e-04	-2.550005e+03	-4.727407e-01	1.000000e+00	1.094020e+08	4.374095e-01	1.987919e-02	2.382212e+07	2.548915e+00	8.245606e-01	-1.972501e+08
1.788566e+03	4.000000e-03	1.500000e-01	3.110786e+06	7.339593e+01	9.997890e-01	-6.220949e+05	-3.095437e-01	4.811307e-04	6.605532e+02	9.816313e+00	1.396585e-04	-2.117661e+08	-3.255026e-01	4.323344e-05	-6.711148e+06	-3.006700e-01	5.724602e-04	-5.850000e+05	-3.927420e-01	1.000000e+00	-1.280594e+05	-4.227633e-01	1.000000e+00	-1.140870e+06	-3.004921e-01	5.916316e-04	-8.067278e+07	-3.259102e-01	1.508101e-04	-2.268195e+03	-4.964846e-01	1.000000e+00	1.203757e+08	4.272025e-01	3.404917e-02	2.608463e+07	1.166334e+00	4.294285e-01	-1.520566e+08
1.855825e+03	4.000000e-03	1.500000e-01	2.413945e+07	9.878229e+01	9.999902e-01	-5.569025e+05	-3.101866e-01	5.014471e-04	7.233709e+02	8.562104e+00	6.105281e-04	-1.895649e+08	-3.262294e-01	4.172202e-05	-6.007571e+06	-3.001594e-01	5.738582e-04	-5.236129e+05	-3.936656e-01	1.000000e+00	-1.146001e+05	-4.538145e-01	1.000000e+00	-1.021265e+06	-3.004985e-01	5.897130e-04	-7.221466e+07	-3.273382e-01	1.470500e-04	-2.037452e+03	-7.531112e-01	1.000000e+00	1.325223e+08	4.191532e-01	2.274214e-02	3.476736e+07	7.249248e+00	7.717991e-01	-7.857566e+07
1.925614e+03	4.000000e-03	1.500000e-01	1.224999e+06	5.652969e+01	9.999993e-01	-4.985225e+05	-3.102405e-01	5.432093e-04	7.696557e+02	7.471389e+00	8.233593e-04	-1.697056e+08	-3.290239e-01	4.095334e-05	-5.379747e+06	-3.317355e-01	3.964059e-05	-4.685325e+05	-3.849630e-01	1.000000e+00	-1.026174e+05	-4.469444e-01	1.000000e+00	-9.142012e+05	-2.997835e-01	5.887685e-04	-6.464399e+07	-3.272957e-01	1.478520e-04	-1.831574e+03	-4.801881e-01	1.000000e+00	1.460349e+08	4.170198e-01	1.689556e-02	4.690713e+07	2.231422e+01	2.905064e-01	-4.754728e+07
1.998026e+03	4.000000e-03	1.500000e-01	6.249368e+05	5.789640e+01	9.998817e-01	-4.462639e+05	-3.100829e-01	5.495934e-04	8.192937e+02	6.733646e+00	3.282022e-04	-1.518937e+08	-3.288239e-01	4.237264e-05	-4.815771e+06	-3.318438e-01	3.931096e-05	-4.196521e+05	-3.872665e-01	1.000000e+00	-9.187991e+04	-4.368288e-01	1.000000e+00	-8.184384e+05	-3.003813e-01	6.586442e-04	-5.786698e+07	-3.266102e-01	1.488618e-04	-1.642913e+03	-5.221580e-01	1.000000e+00	1.611107e+08	4.051289e-01	2.196055e-01	2.081858e+08	8.253333e+01	7.620331e-01	1.535680e+08
2.073162e+03	4.000000e-03	1.500000e-01	1.376397e+06	6.095508e+01	9.877795e-01	-3.993214e+05	-3.533577e-01	2.084452e-04	8.614010e+02	6.141721e+00	5.984673e-04	-1.359952e+08	-3.342953e-01	4.205016e-05	-4.310921e+06	-3.317606e-01	3.899616e-05	-3.755799e+05	-3.819532e-01	1.000000e+00	-8.230495e+04	-4.199131e-01	1.000000e+00	-7.326191e+05	-2.999898e-01	6.258582e-04	-5.180062e+07	-3.258638e-01	1.531056e-04	-1.475272e+03	-7.348094e-01	1.000000e+00	1.776795e+08	3.921001e-01	1.526845e-02	1.020282e+08	5.722573e+01	3.396156e-01	8.738704e+07
2.151123e+03	4.000000e-03	1.500000e-01	5.089995e+05	4.344606e+01	9.999993e-01	-3.574581e+05	-3.542161e-01	2.402812e-04	8.969260e+02	5.656741e+00	5.575781e-04	-1.217385e+08	-3.343087e-01	4.125834e-05	-3.858991e+06	-3.312069e-01	3.705985e-05	-3.362166e+05	-3.943115e-01	1.000000e+00	-7.366003e+04	-4.184030e-01	1.000000e+00	-6.558332e+05	-3.003575e-01	6.367882e-04	-4.637013e+07	-3.256036e-01	1.538229e-04	-1.317145e+03	-6.405957e-01	1.000000e+00	1.964817e+08	3.860195e-01	1.759013e-01	5.057872e+07	8.372265e+00	8.251186e-02	7.417818e+07
2.232016e+03	4.000000e-03	1.500000e-01	2.842157e+07	7.206724e+01	9.999589e-01	-3.199935e+05	-3.544986e-01	2.651510e-04	9.265030e+02	5.247475e+00	4.691109e-04	-1.089809e+08	-3.349508e-01	4.395669e-05	-3.454436e+06	-3.309693e-01	3.639653e-05	-3.012588e+05	-4.173230e-01	1.000000e+00	-6.593993e+04	-4.285394e-01	1.000000e+00	-5.870912e+05	-3.006568e-01	6.456308e-04	-4.150934e+07	-3.250687e-01	1.576580e-04	-1.181103e+03	-6.632372e-01	1.000000e+00	2.172036e+08	3.773285e-01	2.231107e-01	1.089626e+09	9.475667e+01	2.641960e-01	1.180032e+09
2.315951e+03	4.000000e-03	1.500000e-01	1.621288e+07	9.904759e+01	9.997956e-01	-2.864488e+05	-3.546623e-01	2.560846e-04	9.522884e+02	4.904495e+00	5.681379e-04	-9.755589e+07	-3.350239e-01	4.305008e-05	-3.092294e+06	-3.307775e-01	3.936308e-05	-2.695220e+05	-3.982750e-01	1.000000e+00	-5.901833e+04	-4.209216e-01	1.000000e+00	-5.256773e+05	-3.311125e-01	4.040063e-05	-3.715772e+07	-3.241822e-01	1.627124e-04	-1.057918e+03	-8.715785e-01	1.000000e+00	2.400898e+08	3.668319e-01	9.516770e-02	5.638338e+07	1.617258e+00	5.532532e-01	1.737394e+08
2.403043e+03	4.000000e-03	1.500000e-01	6.863960e+06	9.370122e+01	9.964139e-01	-2.565491e+05	-3.160783e-01	8.880714e-04	9.732052e+02	4.600797e+00	5.354743e-04	-8.732954e+07	-3.352765e-01	4.440549e-05	-2.768121e+06	-3.301588e-01	4.157013e-05	-2.414695e+05	-4.068731e-01	1.000000e+00	-5.282160e+04	-4.184231e-01	1.000000e+00	-4.705715e+05	-3.304998e-01	3.876294e-05	-3.326252e+07	-3.237428e-01	1.648277e-04	-9.425786e+02	-8.546190e-01	1.000000e+00	2.660860e+08	3.583072e-01	7.117462e-02	4.239521e+08	8.370082e+01	3.728460e-01	5.725205e+08
2.493409e+03	4.000000e-03	1.500000e-01	9.060270e+05	5.607306e+01	9.999743e-01	-2.295178e+05	-3.524157e-01	2.303627e-04	9.907103e+02	4.338595e+00	2.812171e-03	-7.817486e+07	-3.353362e-01	4.334894e-05	-2.477931e+06	-3.301326e-01	4.134264e-05	-2.158930e+05	-3.797129e-01	1.000000e+00	-4.727576e+04	-4.386481e-01	1.000000e+00	-4.212404e+05	-3.303709e-01	3.983552e-05	-2.977565e+07	-3.237950e-01	1.659105e-04	-8.402508e+02	-5.993508e-01	1.000000e+00	2.950797e+08	3.572692e-01	1.199026e-01	7.192752e+07	2.507518e+00	6.513662e-01	2.565710e+08
2.587174e+03	4.000000e-03	1.500000e-01	6.820525e+06	8.157102e+01	9.999027e-01	-2.054809e+05	-3.551185e-01	2.098463e-04	1.003925e+03	4.106607e+00	4.753353e-03	-6.993232e+07	-3.295163e-01	3.881117e-05	-2.218157e+06	-3.301123e-01	4.110747e-05	-1.932611e+05	-4.296185e-01	1.000000e+00	-4.230030e+04	-4.119391e-01	1.000000e+00	-3.770798e+05	-3.304686e-01	3.952746e-05	-2.665439e+07	-3.243016e-01	1.700452e-04	-7.580694e+02	-5.193884e-01	1.000000e+00	3.270192e+08	3.516274e-01	1.865045e-02	8.141415e+07	2.836186e+00	3.898331e-01	3.156311e+08
2.684465e+03	4.000000e-03	1.500000e-01	2.019537e+05	6.550709e+01	1.000000e+00	-1.839387e+05	-3.538697e-01	1.506939e-04	1.013730e+03	3.901228e+00	1.908656e-03	-6.260096e+07	-3.295312e-01	3.820159e-05	-1.986733e+06	-3.079391e-01	2.682445e-04	-1.730361e+05	-4.001778e-01	1.000000e+00	-3.789897e+04	-4.133980e-01	1.000000e+00	-3.375492e+05	-3.304351e-01	4.246085e-05	-2.385945e+07	-3.252289e-01	1.490859e-04	-6.803945e+02	-9.301966e-01	1.000000e+00	3.626183e+08	3.412579e-01	1.595443e-01	5.677937e+08	8.456812e+01	2.572732e-01	8.414348e+08
2.785414e+03	4.000000e-03	1.500000e-01	6.088689e+04	3.635260e+01	9.999955e-01	-1.647213e+05	-3.102712e-01	3.711958e-04	1.020577e+03	3.730425e+00	2.121926e-03	-5.603476e+07	-3.304568e-01	3.817111e-05	-1.778454e+06	-3.078903e-01	2.619704e-04	-1.549361e+05	-4.001118e-01	1.000000e+00	-3.389385e+04	-4.328443e-01	1.000000e+00	-3.021631e+05	-3.304220e-01	4.250430e-05	-2.135844e+07	-3.237526e-01	1.575250e-04	-6.016896e+02	-6.104133e-01	1.000000e+00	4.023979e+08	3.467686e-01	7.089674e-02	9.814273e+07	1.901661e+00	4.092428e-01	4.207746e+08
2.890160e+03	4.000000e-03	1.500000e-01	1.891304e+05	7.024995e+01	9.987765e-01	-1.474528e+05	-3.101435e-01	3.215327e-04	1.023761e+03	3.573345e+00	2.103742e-03	-5.019714e+07	-3.352625e-01	4.272222e-05	-1.592012e+06	-3.078584e-01	2.658735e-04	-1.387151e+05	-4.035344e-01	1.000000e+00	-3.034446e+04	-4.546832e-01	1.000000e+00	-2.704865e+05	-3.305161e-01	4.216353e-05	-1.911938e+07	-3.237683e-01	1.608369e-04	-5.438086e+02	-5.345509e-01	1.000000e+00	4.473951e+08	3.590292e-01	3.230047e-01	1.074841e+08	3.362502e-01	1.211011e-01	4.835732e+08
2.998844e+03	4.000000e-03	1.500000e-01	2.225967e+05	4.367608e+01	9.999999e-01	-1.319958e+05	-3.089140e-01	2.645758e-04	1.024069e+03	3.424139e+00	2.888720e-03	-4.490329e+07	-3.296955e-01	3.643815e-05	-1.425116e+06	-3.078580e-01	2.656886e-04	-1.242015e+05	-4.027163e-01	1.000000e+00	-2.717303e+04	-4.144722e-01	1.000000e+00	-2.421307e+05	-3.305238e-01	4.191379e-05	-1.711489e+07	-3.238962e-01	1.543256e-04	-4.859512e+02	-7.323623e-01	1.000000e+00	4.964295e+08	5.220584e-01	7.301220e-01	1.231051e+08	1.933208e+00	1.774708e-01	5.557889e+08
3.111616e+03	4.000000e-03	1.500000e-01	4.726570e+06	5.964371e+01	9.999788e-01	-1.181587e+05	-3.089162e-01	2.637658e-04	1.022867e+03	3.291710e+00	3.080624e-03	-4.019584e+07	-3.297189e-01	3.572229e-05	-1.275718e+06	-3.078619e-01	2.652937e-04	-1.112203e+05	-4.095176e-01	1.000000e+00	-2.433589e+04	-4.209882e-01	1.000000e+00	-2.167475e+05	-3.305035e-01	4.160483e-05	-1.532106e+07	-3.246450e-01	1.658623e-04	-4.332846e+02	-5.106882e-01	1.000000e+00	5.439882e+08	3.271745e-01	4.327201e-01	1.337657e+08	3.517914e-01	7.182024e-03	6.252180e+08
3.228628e+03	4.000000e-03	1.500000e-01	2.380042e+06	7.193335e+01	9.997995e-01	-1.057721e+05	-3.089220e-01	2.592796e-04	1.023872e+03	3.334156e+00	1.394460e-02	-3.598306e+07	-3.295949e-01	3.517691e-05	-1.141335e+06	-3.301990e-01	3.839668e-05	-9.950100e+04	-3.854332e-01	1.000000e+00	-2.177026e+04	-4.254398e-01	1.000000e+00	-1.940252e+05	-3.305145e-01	4.136431e-05	-1.371034e+07	-3.331554e-01	1.012290e-04	-3.903919e+02	-6.165936e-01	1.000000e+00	6.124480e+08	3.363619e-01	5.554227e-02	1.509765e+08	7.409447e-01	1.000000e+00	7.145494e+08
3.350041e+03	4.000000e-03	1.500000e-01	1.171831e+07	9.894625e+01	9.991609e-01	-9.468387e+04	-3.089370e-01	2.419575e-04	1.019570e+03	3.210172e+00	1.379178e-02	-3.223255e+07	-3.351540e-01	4.118709e-05	-1.021681e+06	-3.308523e-01	3.806826e-05	-8.901823e+04	-3.840611e-01	1.000000e+00	-1.949802e+04	-4.223183e-01	1.000000e+00	-1.736857e+05	-3.291390e-01	3.969061e-05	-1.227270e+07	-3.327425e-01	1.000016e-04	-3.483778e+02	-5.483471e-01	1.000000e+00	6.817394e+08	3.306014e-01	1.327503e-02	1.677405e+08	1.220094e+00	2.627576e-02	8.152951e+08
3.476019e+03	4.000000e-03	1.500000e-01	1.309215e+05	4.535216e+01	1.000000e+00	-8.475783e+04	-3.089461e-01	2.395951e-04	1.013977e+03	3.140309e+00	2.177704e-02	-2.883241e+07	-3.304186e-01	3.492830e-05	-9.145728e+05	-3.307185e-01	3.785721e-05	-7.973600e+04	-4.396277e-01	1.000000e+00	-1.744048e+04	-4.163849e-01	1.000000e+00	-1.554772e+05	-3.291621e-01	4.001060e-05	-1.098569e+07	-3.323224e-01	9.773187e-05	-3.128480e+02	-5.649359e-01	1.000000e+00	7.575328e+08	4.382022e-01	7.559178e-01	1.864566e+08	4.110578e-01	9.722678e-02	9.030509e+08
3.606735e+03	4.000000e-03	1.500000e-01	1.435545e+05	5.449349e+01	9.999999e-01	-7.587248e+04	-3.089499e-01	2.376519e-04	1.001344e+03	2.877636e+00	8.381983e-03	-2.583458e+07	-3.299860e-01	3.850598e-05	-8.186945e+05	-3.303641e-01	3.783102e-05	-7.140048e+04	-4.096008e-01	1.000000e+00	-1.561760e+04	-4.431483e-01	1.000000e+00	-1.391776e+05	-3.293693e-01	3.907580e-05	-9.842633e+06	-3.287049e-01	1.625700e-04	-2.781556e+02	-5.994780e-01	1.000000e+00	8.439022e+08	4.090462e-01	9.413943e-02	2.086623e+08	8.979889e-01	5.174643e-02	1.015911e+09
