	mtheta     	mh2        	dec1       	error1     	prob1      	dec2       	error2     	prob2      	dec3       	error3     	prob3      	dec4       	error4     	prob4      	dec5       	error5     	prob5      	dec6       	error6     	prob6      	dec7       	error7     	prob7      	dec8       	error8     	prob8      	dec9       	error9     	prob9      	dec10      	error10    	prob10     	dec11      	error11    	prob11     	dec12      	error12    	prob12     	dectotal   
4.890787e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.787907e-736	9.886247e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.200392e-18	1.038971e-01	1.000000e+00	1.869905e-223	1.162000e-01	1.000000e+00	3.140954e-06	4.190730e-01	9.992093e-01	9.314625e-07	3.192585e-01	8.923921e-04	6.362743e-314	1.023006e-01	1.000000e+00	1.051822e-20	4.610664e-01	1.000000e+00	1.752067e-08	1.183727e-01	3.100525e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.089937e-06
5.074705e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.019171e-709	1.010762e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.693549e-18	2.793080e-01	1.000000e+00	2.585846e-215	1.030575e-01	1.000000e+00	3.163023e-06	4.019573e-01	9.996151e-01	9.253706e-07	1.248483e-01	3.797593e-05	1.711842e-302	9.898501e-02	1.000000e+00	4.560376e-20	9.965063e-02	1.000000e+00	1.742219e-08	3.646192e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.105816e-06
5.265540e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.626049e-683	1.746005e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.709947e-17	3.482001e-01	1.000000e+00	1.831554e-207	1.030828e-01	1.000000e+00	3.180366e-06	2.278768e-01	9.999152e-01	9.203103e-07	2.639218e-01	5.660353e-03	1.773107e-291	9.834741e-02	1.000000e+00	1.945993e-19	4.642599e-01	1.000000e+00	1.725788e-08	1.181366e-01	8.669307e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.117934e-06
5.463550e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.423247e-658	9.716374e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.816291e-17	9.841838e-02	1.000000e+00	6.726697e-200	9.891726e-02	1.000000e+00	3.191761e-06	2.257355e-01	2.778198e-01	9.119033e-07	1.177105e-01	1.185374e-04	7.309933e-281	9.597943e-02	1.000000e+00	7.558934e-19	1.080970e-01	1.000000e+00	1.711891e-08	3.553578e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.120783e-06
5.669007e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.591736e-634	9.480616e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.924648e-16	9.758156e-02	1.000000e+00	1.312911e-192	1.050359e-01	1.000000e+00	3.195349e-06	1.213741e-01	4.408845e-04	9.039386e-07	1.177730e-01	2.284773e-03	1.241725e-270	9.596674e-02	1.000000e+00	2.900001e-18	2.853029e-01	1.000000e+00	1.694202e-08	1.377693e-01	2.058300e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.116230e-06
5.882190e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.386412e-611	9.512989e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.085480e-16	1.007069e-01	1.000000e+00	1.391944e-185	1.216981e-01	1.000000e+00	3.200293e-06	2.833049e-01	4.058685e-01	8.956872e-07	2.223509e-01	2.637091e-02	8.968370e-261	9.558570e-02	1.000000e+00	1.017170e-17	1.030692e-01	1.000000e+00	1.674911e-08	1.381635e-01	2.373868e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.112729e-06
6.103390e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.227795e-589	1.111413e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.878909e-15	3.156703e-01	9.998560e-01	8.201495e-179	1.168012e-01	1.000000e+00	3.199253e-06	4.090943e-01	1.000000e+00	8.848958e-07	1.195457e-01	3.046863e-02	2.841734e-251	9.876574e-02	1.000000e+00	3.469009e-17	1.077199e-01	1.000000e+00	1.652116e-08	1.195900e-01	2.192635e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.100670e-06
6.332908e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.727151e-567	9.574670e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.449284e-15	2.343993e-01	9.994358e-01	2.740331e-172	9.409492e-02	1.000000e+00	3.187331e-06	1.239240e-01	1.666737e-04	8.749023e-07	1.239909e-01	6.681581e-01	4.123305e-242	1.177513e-01	1.000000e+00	1.128522e-16	1.007945e-01	1.000000e+00	1.631870e-08	1.344798e-01	1.861990e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.078552e-06
6.571058e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.566298e-547	9.509360e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.487954e-14	1.027306e-01	1.000000e+00	5.311621e-166	9.733763e-02	1.000000e+00	3.175654e-06	1.195776e-01	3.456028e-03	8.634250e-07	1.529576e-01	9.273308e-01	2.741860e-233	1.080216e-01	1.000000e+00	3.510670e-16	1.004694e-01	1.000000e+00	1.608098e-08	1.289381e-01	9.845959e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.055160e-06
6.818162e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.361748e-527	9.480514e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.984413e-14	1.034284e-01	1.000000e+00	6.095944e-160	9.676954e-02	1.000000e+00	3.159655e-06	1.202859e-01	6.100844e-03	8.519134e-07	3.076878e-01	9.996934e-01	8.737368e-225	1.089713e-01	1.000000e+00	1.046095e-15	1.043327e-01	1.000000e+00	1.584247e-08	2.496704e-01	9.999103e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.027411e-06
7.074559e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.722545e-507	9.485148e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.027212e-13	9.958814e-02	1.000000e+00	4.206626e-154	9.961252e-02	1.000000e+00	3.142442e-06	1.220543e-01	2.648653e-02	8.387817e-07	2.713255e-01	9.874857e-01	1.350729e-216	9.590968e-02	1.000000e+00	2.990588e-15	9.957140e-02	1.000000e+00	1.558071e-08	2.667859e-01	9.926846e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.996805e-06
7.340598e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.333170e-489	9.642714e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.554675e-13	1.059062e-01	1.000000e+00	1.814396e-148	4.471755e-01	1.000000e+00	3.120291e-06	1.353175e-01	4.490041e-01	8.258569e-07	3.087509e-01	9.995850e-01	1.064786e-208	9.664337e-02	1.000000e+00	8.207765e-15	1.021212e-01	1.000000e+00	1.531625e-08	2.049055e-01	9.998775e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.961465e-06
7.616642e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.935357e-471	9.545431e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.133957e-13	1.035893e-01	1.000000e+00	4.701062e-143	1.004540e-01	1.000000e+00	3.093862e-06	1.266018e-01	9.851009e-01	8.121725e-07	2.284576e-01	9.999413e-01	4.341484e-201	1.001185e-01	1.000000e+00	2.167824e-14	9.929123e-02	1.000000e+00	1.505086e-08	2.512187e-01	9.998839e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.921086e-06
7.903066e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.619125e-454	9.613930e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.423468e-12	1.057119e-01	1.000000e+00	8.040515e-138	3.437740e-01	1.000000e+00	3.064326e-06	2.622045e-01	9.909569e-01	7.978732e-07	1.325919e-01	9.674984e-01	9.359477e-194	9.588772e-02	1.000000e+00	5.516240e-14	9.935838e-02	1.000000e+00	1.477592e-08	2.705663e-01	9.842754e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.876976e-06
8.200261e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.560755e-437	9.568216e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.260827e-12	2.060011e-01	8.279695e-01	8.542807e-133	9.681463e-02	1.000000e+00	3.033416e-06	2.622047e-01	9.998662e-01	7.834789e-07	1.365772e-01	9.848016e-01	1.092767e-186	1.224892e-01	1.000000e+00	1.354467e-13	1.172783e-01	1.000000e+00	1.448241e-08	2.116454e-01	9.998474e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.831381e-06
8.508632e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.667418e-421	9.675507e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.098427e-12	2.338682e-01	6.263495e-01	6.056876e-128	9.889079e-02	1.000000e+00	2.997051e-06	2.101082e-01	9.999702e-01	7.684227e-07	1.220324e-01	9.872061e-01	7.060452e-180	9.457347e-02	1.000000e+00	3.211640e-13	1.129902e-01	1.000000e+00	1.419028e-08	1.216960e-01	9.884742e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.779671e-06
8.828599e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.899374e-406	9.779162e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.499568e-11	3.018510e-01	4.306244e-01	2.866684e-123	9.984290e-02	1.000000e+00	2.960553e-06	2.712601e-01	9.968878e-01	7.542236e-07	2.857234e-01	9.738079e-01	2.583923e-173	9.457352e-02	1.000000e+00	7.514322e-13	2.015151e-01	9.114880e-01	1.390709e-08	3.137963e-01	9.543561e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.728699e-06
9.160598e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.353110e-391	9.739778e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.075665e-11	4.053694e-01	2.898455e-01	9.170063e-119	9.864991e-02	1.000000e+00	2.920804e-06	3.625689e-01	9.971852e-01	7.385597e-07	1.993713e-01	9.996583e-01	5.465657e-167	9.466739e-02	1.000000e+00	1.668275e-12	2.359314e-01	6.639376e-01	1.361506e-08	3.260923e-01	9.693883e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.673011e-06
9.505083e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.575322e-376	9.886045e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.133100e-11	9.063770e-01	2.920151e-01	2.011140e-114	9.573298e-02	1.000000e+00	2.876807e-06	1.266351e-01	9.858330e-01	7.232492e-07	1.998413e-01	9.994545e-01	6.814182e-161	9.441215e-02	1.000000e+00	3.592954e-12	2.992573e-01	5.021662e-01	1.331010e-08	2.017793e-01	9.995127e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.613431e-06
9.862522e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.018173e-362	9.888566e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.200687e-10	1.564493e+00	5.571464e-01	3.105285e-110	1.130415e-01	1.000000e+00	2.835074e-06	2.844393e-01	9.988983e-01	7.079391e-07	2.042965e-01	9.994544e-01	5.087691e-155	9.426513e-02	1.000000e+00	7.508272e-12	2.735652e-01	4.300082e-01	1.301989e-08	2.760756e-01	9.955537e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.556161e-06
1.023340e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.073105e-349	9.875248e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.263870e-10	1.591347e+00	9.798676e-01	3.333800e-106	1.126114e-01	1.000000e+00	2.790256e-06	2.831879e-01	9.790844e-01	6.918101e-07	3.566272e-01	9.720581e-01	2.327866e-149	9.788499e-02	1.000000e+00	1.523004e-11	5.748515e-01	1.601706e-01	1.271714e-08	2.075410e-01	9.993958e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.495025e-06
1.061823e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.385936e-336	9.804422e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.098186e-10	9.957341e-02	1.000000e+00	2.555261e-102	1.124692e-01	1.000000e+00	2.741460e-06	1.812858e-01	9.997844e-01	6.767065e-07	2.173168e-01	9.989659e-01	6.631890e-144	9.529506e-02	1.000000e+00	3.010497e-11	8.875191e-01	1.681204e-01	1.241500e-08	2.200463e-01	9.983994e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.431022e-06
1.101753e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.169240e-324	9.877102e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.497593e-10	1.510980e+00	9.999995e-01	1.414506e-98	1.089755e-01	1.000000e+00	2.694102e-06	3.095829e-01	9.857178e-01	6.613965e-07	2.459915e-01	9.992125e-01	1.195868e-138	9.579065e-02	1.000000e+00	5.792984e-11	6.002628e-01	1.651814e-01	1.212428e-08	2.421090e-01	9.988124e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.368430e-06
1.143184e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.576708e-312	9.967116e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.324190e-09	1.954767e+00	1.000000e+00	5.673674e-95	1.011011e-01	1.000000e+00	2.644250e-06	1.907858e-01	9.996888e-01	6.458648e-07	2.371008e-01	9.969258e-01	1.388075e-133	9.774328e-02	1.000000e+00	1.085627e-10	3.710339e-01	6.999474e-01	1.182769e-08	2.696668e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.303376e-06
1.186174e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.737532e-301	9.948774e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.268889e-09	1.502609e+00	9.905212e-01	1.693956e-91	1.008052e-01	1.000000e+00	2.595034e-06	2.697639e-01	9.858364e-01	6.304576e-07	2.722067e-01	9.713893e-01	1.052179e-128	9.772605e-02	1.000000e+00	1.957368e-10	1.005091e-01	1.000000e+00	1.153312e-08	2.373379e-01	9.598856e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.239489e-06
1.230780e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.888932e-290	9.997542e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.801619e-09	3.176104e-01	5.264377e-01	3.781281e-88	1.093554e-01	1.000000e+00	2.543746e-06	2.935458e-01	9.933592e-01	6.144512e-07	1.287968e-01	8.391760e-01	5.311635e-124	9.777303e-02	1.000000e+00	3.552324e-10	1.513401e+00	9.999997e-01	1.123582e-08	1.242327e-01	8.670047e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.173590e-06
1.277063e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.046892e-279	1.038742e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.204846e-09	1.014136e-01	9.616832e-01	6.361491e-85	9.633192e-02	1.000000e+00	2.491958e-06	2.568845e-01	9.985578e-01	5.989475e-07	1.199951e-01	9.238741e-03	1.808008e-119	9.771199e-02	1.000000e+00	6.248346e-10	2.188927e+00	1.000000e+00	1.094996e-08	1.498740e-01	4.726424e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.108685e-06
1.325087e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.769364e-269	1.907420e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.002936e-08	1.085851e-01	6.637181e-01	8.184090e-82	9.857960e-02	1.000000e+00	2.438359e-06	1.807240e-01	9.997147e-01	5.839839e-07	1.237823e-01	2.648131e-01	4.265054e-115	1.092383e-01	1.000000e+00	1.054392e-09	5.172987e-01	6.597539e-01	1.066232e-08	1.337206e-01	2.273320e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.044089e-06
1.374917e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.963694e-259	9.983688e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.587940e-08	1.036687e-01	6.554869e-01	8.114019e-79	9.761877e-02	1.000000e+00	2.384798e-06	1.375904e-01	8.368920e-01	5.690843e-07	2.310691e-01	1.000000e+00	6.883856e-111	1.113176e-01	1.000000e+00	1.743019e-09	1.013336e-01	9.754634e-01	1.037859e-08	2.260365e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.981884e-06
1.426621e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.055521e-249	1.012716e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.468567e-08	1.047196e-01	5.553045e-01	6.254851e-76	1.054754e-01	1.000000e+00	2.332582e-06	1.331624e-01	6.469559e-01	5.540049e-07	3.037388e-01	1.000000e+00	7.812948e-107	1.095735e-01	1.000000e+00	2.880648e-09	7.799569e-01	1.474454e-01	1.009846e-08	2.191685e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.924252e-06
1.480269e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.249852e-240	1.084510e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.769143e-08	1.004809e-01	4.117890e-01	3.824972e-73	1.147140e-01	1.000000e+00	2.280028e-06	1.470334e-01	9.698692e-03	5.393306e-07	1.303455e-01	1.815352e-02	6.236952e-103	9.852727e-02	1.000000e+00	4.577031e-09	1.042676e-01	7.083573e-01	9.812839e-09	1.185749e-01	2.357997e-03	7.394086e-4758	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.871440e-06
1.535935e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.333561e-231	8.157119e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.704493e-08	2.779653e-01	2.020122e-01	1.808712e-70	1.030867e-01	1.000000e+00	2.223567e-06	1.201072e-01	9.136310e-03	5.248466e-07	1.428674e-01	5.734290e-02	3.689138e-99	1.189329e-01	1.000000e+00	7.202662e-09	1.063771e-01	5.846862e-01	9.549937e-09	1.425891e-01	5.706865e-02	8.925170e-4585	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.822212e-06
1.593694e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.817973e-223	1.030531e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.416453e-08	2.801685e-01	1.353132e-01	6.897991e-68	1.141395e-01	1.000000e+00	2.174018e-06	1.597200e-01	3.655081e-07	5.103996e-07	1.310484e-01	3.866789e-01	1.551870e-95	9.989771e-02	1.000000e+00	1.112802e-08	1.015315e-01	4.875881e-01	9.280169e-09	1.298137e-01	4.311370e-01	5.730030e-4418	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.788990e-06
1.653624e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.307484e-214	1.019310e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.222966e-07	6.769158e-01	2.278977e-02	2.118869e-65	1.150734e-01	1.000000e+00	2.120390e-06	2.509438e-01	1.000000e+00	4.959494e-07	2.982522e-01	9.903420e-01	4.854783e-92	1.018535e-01	1.000000e+00	1.678492e-08	9.907789e-02	1.000000e+00	9.019219e-09	2.262939e-01	9.731516e-01	3.301353e-4257	0.000000e+00	0.000000e+00	1.664871e-4832	0.000000e+00	0.000000e+00	2.764440e-06
1.715809e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.097071e-206	1.029801e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.747060e-07	5.478343e-01	2.626572e-02	5.285625e-63	1.134802e-01	1.000000e+00	2.066534e-06	1.273457e-01	6.623566e-02	4.822735e-07	1.771741e-01	9.997814e-01	1.134498e-88	1.041883e-01	1.000000e+00	2.539865e-08	3.567820e-01	7.431413e-02	8.759436e-09	2.016757e-01	9.993333e-01	2.828414e-4102	0.000000e+00	0.000000e+00	9.793148e-4657	0.000000e+00	0.000000e+00	2.757672e-06
1.780332e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.748564e-199	9.610550e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.435848e-07	1.011095e-01	8.852902e-01	1.077609e-60	9.804489e-02	1.000000e+00	2.015430e-06	1.222627e-01	7.671784e-02	4.687463e-07	2.103229e-01	9.992875e-01	1.990941e-85	1.013796e-01	1.000000e+00	3.727684e-08	3.133379e-01	1.067793e-01	8.505496e-09	2.165109e-01	9.995235e-01	5.859786e-3953	0.000000e+00	0.000000e+00	2.448364e-4487	0.000000e+00	0.000000e+00	2.773544e-06
1.847281e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.079945e-191	9.970132e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.419077e-07	9.263933e-01	7.823341e-02	1.845524e-58	2.812769e-01	1.000000e+00	1.963241e-06	1.298405e-01	8.377976e-01	4.553180e-07	2.901039e-01	1.000000e+00	2.674024e-82	1.011464e-01	1.000000e+00	5.392891e-08	9.703415e-01	8.141367e-02	8.246770e-09	1.211947e-01	5.502054e-01	4.688107e-3809	0.000000e+00	0.000000e+00	4.424798e-4324	0.000000e+00	0.000000e+00	2.822643e-06
1.916748e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.326875e-184	9.631696e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.615034e-07	1.045889e-01	9.999630e-01	2.518117e-56	1.014955e-01	1.000000e+00	1.913988e-06	2.758374e-01	9.881972e-01	4.422454e-07	2.907393e-01	9.971503e-01	2.816046e-79	4.593042e-01	1.000000e+00	7.577618e-08	1.014356e-01	8.537492e-01	8.014465e-09	2.964059e-01	1.000000e+00	2.276565e-3670	0.000000e+00	0.000000e+00	9.654620e-4167	0.000000e+00	0.000000e+00	2.901527e-06
1.988828e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.002219e-178	9.888288e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.240802e-07	1.065948e-01	9.951708e-01	2.924803e-54	9.819048e-02	1.000000e+00	1.862621e-06	2.010628e-01	9.990935e-01	4.292355e-07	1.828100e-01	9.993128e-01	2.238882e-76	1.145517e-01	1.000000e+00	1.078242e-07	1.505372e+00	5.728817e-01	7.775409e-09	1.967380e-01	9.992774e-01	1.036986e-3536	0.000000e+00	0.000000e+00	4.167345e-4015	0.000000e+00	0.000000e+00	3.031536e-06
2.063618e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.440456e-171	9.622340e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.421532e-07	3.255382e-01	1.246574e-01	2.852357e-52	9.842522e-02	1.000000e+00	1.812620e-06	2.232178e-01	9.991417e-01	4.163724e-07	2.839100e-01	9.847336e-01	1.386003e-73	9.955994e-02	1.000000e+00	1.484273e-07	9.262375e-01	6.151540e-02	7.538382e-09	2.813441e-01	9.864490e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.724696e-3869	0.000000e+00	0.000000e+00	3.227111e-06
2.141220e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.574044e-165	9.662967e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.110048e-06	4.631038e-01	5.270715e-02	2.357710e-50	1.050000e-01	1.000000e+00	1.764646e-06	2.859524e-01	9.976221e-01	4.042015e-07	2.381570e-01	9.959837e-01	6.875734e-71	1.052977e-01	1.000000e+00	1.994236e-07	1.042841e-01	9.999764e-01	7.316136e-09	2.084607e-01	9.988364e-01	1.327696e-3244	0.000000e+00	0.000000e+00	3.960843e-3728	0.000000e+00	0.000000e+00	3.485636e-06
2.221741e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.788008e-159	1.009308e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.445435e-06	5.867814e-01	1.830779e-02	1.655161e-48	1.049775e-01	1.000000e+00	1.716917e-06	2.462152e-01	9.970580e-01	3.924580e-07	1.861916e-01	9.996494e-01	2.772546e-68	3.449578e-01	1.000000e+00	2.718680e-07	1.782792e-01	6.819583e-01	7.099474e-09	2.106133e-01	9.990230e-01	1.893617e-3126	0.000000e+00	0.000000e+00	2.147646e-3592	0.000000e+00	0.000000e+00	3.833777e-06
2.305289e-02	4.000000e-03	1.500000e-01	2.063670e-4752	0.000000e+00	0.000000e+00	7.577576e-153	9.550434e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.867542e-06	1.016286e+00	8.022364e-02	9.931281e-47	1.046266e-01	1.000000e+00	1.669216e-06	1.792176e-01	9.993868e-01	3.810429e-07	2.731923e-01	9.913425e-01	8.621980e-66	1.409593e-01	1.000000e+00	3.611334e-07	3.370912e-01	9.258195e-02	6.888176e-09	2.657696e-01	9.913049e-01	1.247416e-3012	0.000000e+00	0.000000e+00	1.396951e-3461	0.000000e+00	0.000000e+00	4.285823e-06
